MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13,Delta2_MFCC_1,Delta2_MFCC_2,Delta2_MFCC_3,Delta2_MFCC_4,Delta2_MFCC_5,Delta2_MFCC_6,Delta2_MFCC_7,Delta2_MFCC_8,Delta2_MFCC_9,Delta2_MFCC_10,Delta2_MFCC_11,Delta2_MFCC_12,Delta2_MFCC_13,Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,Label
-274.76538,85.47399,0.039901163,23.94572,7.0816345,-18.52528,-16.918362,1.9145426,-18.590963,-1.711722,-3.2161329,-3.9789228,3.4918635,-0.057610147,-0.056119706,-0.028443918,-0.03220958,-0.03921794,-0.039507233,-0.04133012,-0.047407474,-0.030461725,0.0033423095,0.0015698138,-0.014059394,-0.007924401,0.10230872,0.13999711,0.097817674,0.0361767,0.01452918,0.026999932,0.037783094,0.026548047,0.020669218,0.026153298,0.012600377,0.013912337,0.037831835,0.15564092,1148.3097119579793,1167.3787243850156,2022.1077127659576,0.057435380651595744,0
-394.59735,55.405155,-18.056168,-23.029669,8.249131,-4.3948317,-22.253302,-11.979125,-5.9055505,-7.9711304,3.5318575,6.6475906,1.5678208,0.058782376,5.3266854,-1.3040951,-0.47989377,0.9979338,-0.2534712,-0.8268691,-0.6673739,-0.06800845,-0.020334465,-0.597938,-0.33402678,0.124589674,-3.9626844,-0.3349909,0.66469795,1.0019684,0.19048578,-0.19393633,0.47316754,0.5103248,0.2027202,-0.02279922,-0.24811335,0.10996969,0.21804418,0.028299794,1789.8143436444009,1576.2919897103084,3011.8018617021276,0.11281374667553191,0
-310.14432,114.281944,17.880568,17.93711,6.0244994,-7.303516,-0.74213344,-21.143934,-3.9701238,6.363473,-5.2928705,5.553637,-9.714546,-3.1012263,0.950471,0.36326694,-0.56964326,-0.53304684,0.8138017,0.6719836,0.4453717,0.062696084,0.35477334,0.37906918,-0.21052024,-0.08752247,-1.2230449,0.45952645,-0.29666027,0.482534,-0.10724387,-0.30541614,0.052826174,-0.17609751,0.24905917,0.0044859867,-0.115202874,0.39390582,-0.020532645,0.040674575,1359.7163154943669,1758.5617776195043,3035.590277777778,0.07674153645833333,0
-310.86737,25.752777,-0.9897613,1.0009298,-29.122162,9.395508,-19.864529,-9.39765,-2.421824,-9.099308,4.3597536,-3.845875,5.5872993,3.1072993,1.3794365,-1.6384917,0.64575696,-0.1993724,0.10041311,-0.8947151,-0.22641927,-0.013174854,0.007672459,-0.41708645,-0.07437316,0.33023915,-2.6533089,0.29062843,0.23968622,0.54178596,0.08534452,-0.120237365,0.0048543364,0.17784244,0.06897609,-0.10551661,0.05252353,0.086780086,0.046351954,0.06071999,2652.2817661770605,1819.525943528079,4750.1220703125,0.21599578857421875,0
-308.00253,6.0519543,-3.1723502,6.4433084,-30.173117,4.4397445,-24.225727,-5.3613787,-6.4177146,-12.660496,4.6642976,-7.2797422,5.507814,-1.9966317,1.432207,-0.024003983,0.61716336,0.050773356,0.54995954,0.068541154,0.12535827,0.16531365,-0.2219912,-0.34867224,-0.3092504,-0.17222404,-0.13262792,0.38297337,-0.36856794,-0.044255815,-0.29046404,-0.25415993,0.06934443,-0.012328205,0.2119138,-0.12393925,-0.20221426,0.047277562,-0.1831662,0.046410978,3203.3174940737513,1751.4175663443707,5087.139423076923,0.31116286057692305,0
-370.97275,51.61499,-12.935252,-10.49836,5.4696193,-6.6344695,-30.088951,-15.703735,-21.388117,0.78132623,-11.411091,7.1087513,-0.6939688,1.2924217,4.94649,-1.0049458,-1.3950607,1.1144918,-0.21483,-0.7716839,-0.80000776,-0.091201834,0.2219735,-0.20917356,-0.87101823,0.12524493,-2.7009418,-0.3615512,0.14094703,0.8400433,-0.1519322,-0.04661866,0.78872824,0.23310775,0.09484633,0.17182046,0.39654675,-0.12492168,-0.11593977,0.041033216,1749.2497444938854,1560.6908645285391,2931.15234375,0.12236531575520833,0
-256.4634,59.63333,-12.2258625,-2.0967627,-0.11723657,-0.35656932,-5.5481167,-3.9518366,-2.9681625,-9.012317,2.2715209,-8.910302,-7.004398,0.16561379,0.08846734,-0.07975091,-0.044737905,0.037418317,0.016718008,-0.015504902,0.022939064,0.04555015,-0.011006198,-0.08073126,-0.09892577,-0.06932678,-0.11461448,-0.06478163,0.00979474,-0.044835247,-0.017349154,0.06289151,0.044841688,-0.0011512942,0.00481957,0.0159955,0.015089912,0.012447006,0.036115766,0.07814391,1986.2790699376153,1879.1522051920238,3836.2809065934066,0.14041037087912087,0
-281.7445,87.035835,2.7059846,20.2017,-12.020524,11.288919,-3.9475594,-6.8346863,6.3272696,-1.901359,-1.3229389,0.38855907,-7.1685886,1.0691131,0.585093,-0.29691902,-0.22478305,-0.19167331,-0.12633403,0.05297925,0.04353475,0.08432352,0.113559365,0.050894007,0.09268626,0.07160166,-0.9489304,-0.32817173,0.18702863,0.031234259,0.05342908,0.07034288,-0.07674178,0.012468638,0.0039869538,-0.024803694,-0.0072518555,-0.0115354415,-0.021798965,0.052221376,1698.273443627979,1786.860057975705,3733.3733974358975,0.10693985376602565,0
-354.92197,103.7134,31.962477,18.090834,3.9469767,1.8644999,-2.66271,-4.717153,-1.4430784,0.07115272,-1.5736306,0.6612123,-1.1224794,0.88105774,-0.008713944,-0.43904552,0.16093545,-0.10424738,-0.32583278,-0.10118019,-0.111121505,-0.06385212,-0.18706308,0.038148858,0.11853589,-0.03770972,0.29777718,0.04640688,-0.19781789,0.080134034,-0.016710222,-0.08060083,-0.065056324,0.04753137,-0.049100325,-0.16652973,-0.108929865,0.018174473,-0.06796414,0.020315811,1437.5662202391416,1869.7328670857296,3347.1875,0.073125,0
-222.76208,76.542114,5.0718374,2.8655496,-7.4771614,-4.7000947,-2.350391,-11.622147,-5.9880295,0.2604323,-2.5138142,-0.87242514,-8.884857,-0.052864105,-0.052936386,-0.029986493,-0.004202675,0.052393086,0.080118775,0.044469573,-0.018053114,-0.04757329,-0.018981757,0.02537593,0.023629654,-0.032053266,-0.18865943,-0.09526654,0.0023980583,-0.09918807,-0.010666966,0.045095507,-0.054281518,-0.0019783303,0.070706725,-0.0090727955,-0.03540568,0.028651357,0.013967559,0.10783778,1768.277722178883,1878.8443146223813,3830.492424242424,0.11144649621212122,0
-318.8836,48.688545,1.0173857,-0.0905962,-36.789883,4.306486,-19.279968,-11.491762,0.9256763,-13.4945965,2.7554097,-8.980415,7.709481,-1.1519147,3.2365408,0.1646995,0.91180694,-0.7418646,-0.23109533,-0.19306682,-0.098526716,0.040329754,-0.34439588,-0.24412183,-0.30614752,-0.41792202,-1.2141855,-0.6273699,-0.13129959,0.7743226,0.45277426,-0.24314353,0.09667328,0.1541065,-0.008584395,-0.06849784,0.24358018,-0.08469596,-0.07272509,0.05827893,2126.8192064180416,1700.6920721862869,3995.849609375,0.16893768310546875,0
-123.131355,77.197426,-12.951058,5.1017823,-1.9054323,-15.9802065,-15.729624,-13.848988,-10.75185,3.7906275,-6.3556614,-7.1816616,-2.350714,0.7321121,-0.089744985,-0.26596615,0.072852485,0.16191025,-0.21669751,0.053679064,-0.017124737,-0.15139674,0.04714795,0.014224689,0.038584128,-0.021937167,-0.37635332,-0.02843975,-0.09269092,0.119826764,0.079786256,-0.10018,0.067308426,-0.035725586,-0.048608825,-0.017704295,0.053706206,0.08111292,0.04654551,0.2274568,1755.6780685910815,1794.4322176925562,3549.5833333333335,0.11078776041666667,0
-360.52072,39.493843,-18.560684,-11.774609,-9.882922,-10.662847,-14.792738,-8.889347,-15.004137,6.4929943,-6.1523504,5.456523,-2.3142827,-0.11491725,3.481132,0.08293904,-0.16965578,-0.4111267,-0.51396114,0.59213084,0.018930562,-0.08267415,0.08847359,-0.051323313,-0.04269496,-0.024428368,-3.4546237,0.049588617,-0.5199893,0.57419115,0.50352556,-0.081786476,0.072484955,0.11721143,0.31651217,0.02495575,0.23962288,0.07321578,0.12099232,0.0378388,2016.6377502677112,1602.9597793008006,3328.125,0.15994435436320756,0
-200.16405,78.07542,-16.279995,20.89398,-6.3716083,-7.684213,3.2707868,-13.442707,-5.811495,-0.08435955,-7.6379585,-3.3971374,-5.2471285,0.3019998,-0.041002255,-0.22034393,0.13251726,0.01758601,-0.031726398,0.08420843,0.00043898344,-0.01731962,-0.028039351,0.00030320763,0.0267611,-0.033980176,-0.017103897,-0.067329735,-0.09004568,-0.026629262,-0.0022731065,-0.02979045,-0.01213989,-0.011640202,-0.0072260494,-0.009867091,0.0017287307,0.026964027,0.017560242,0.1527997,1747.451584907619,1712.587609281933,3508.75,0.117021484375,0
-314.04053,90.18201,28.734446,28.716122,11.370498,-4.902022,-1.194295,-1.7704688,-3.0744302,0.19582216,-5.9781613,-3.8255563,-7.3143992,-0.1790376,-0.12983678,0.01922048,-0.031665012,0.026213191,0.02404255,-0.006340673,0.019820647,0.0016144377,0.018317489,-0.03029317,-0.054113414,-0.093061164,-0.26130688,-0.018071817,-0.044039268,0.026240055,0.030434964,0.05465001,-0.023129353,-0.01699654,-0.0055651846,0.014355504,-0.029642196,0.048770387,0.044022765,0.036326043,1600.955348477721,1880.2569813959524,3411.884014423077,0.10062349759615384,0
-340.06586,115.82774,20.837624,27.792192,-11.59777,1.8060452,3.185411,-13.278742,-3.1101816,0.8750628,1.7206893,2.028073,-7.9553246,-0.06881315,0.015191863,0.042271692,0.0023589265,-0.03357656,-0.05528398,-0.015436011,-0.0006629123,-0.034476675,0.00030334838,-0.025945913,-0.04292856,-0.0028519863,-0.29715353,-0.10734533,-0.05233601,-0.0033115149,0.0072753355,0.063526094,0.043235127,0.01608892,-0.074043475,-0.0065760626,0.057026632,0.019573433,0.0019107675,0.021444533,1317.175466002033,1688.1891202965655,3079.7446646341464,0.06975871760670732,0
-238.89182,65.22866,3.676587,20.579983,-4.452479,-5.0169587,-5.5656056,-8.856776,-1.4454912,-5.503665,-4.7843785,0.751651,2.0574162,0.20609549,0.22050652,0.06352412,-0.07802084,-0.12795013,-0.07230175,0.018098574,0.058728773,0.03908078,0.013926506,0.016365746,0.028199939,0.018293738,-0.07253526,-0.08981528,-0.06643327,-0.045668565,-0.025664143,-0.0060433224,0.009397259,0.014976759,0.014108987,0.006114358,-0.0084721,-0.016519988,-0.015001015,0.111855194,1755.236503864153,1876.2570179360675,3785.6012658227846,0.10315714003164557,0
-244.87679,92.46514,8.753371,3.376653,2.9154496,-3.2204518,-7.210966,-15.093889,-1.3276925,-1.5163246,-11.665831,-1.2185969,-3.2485824,2.9517975,-0.10795198,-1.202602,-0.42318365,-0.048185453,-0.18000267,-0.268881,-0.22860555,0.249801,0.21916111,-0.219054,0.023683231,-0.035500094,0.6190546,-0.112930596,-0.2520525,-0.11921023,-0.0032200282,0.05959792,0.18691121,0.045822144,-0.06701217,-0.05102711,-0.09160674,0.07014582,-0.0022823375,0.06518025,1636.9889254084121,1818.6282085527703,3301.4632936507937,0.09339347718253968,0
-429.38617,33.96633,-1.4612939,-6.207426,6.66807,-3.6632373,-14.280704,-7.0876184,-7.932461,-8.816555,1.5367144,0.6855051,3.014612,-3.4995825,0.05591424,-0.9253437,0.106806196,-0.2037707,-0.4051398,-0.03337748,-0.09775188,0.2585864,0.2251342,0.10717247,0.4308808,0.4163253,-3.1603532,0.9588417,0.17973514,0.37474263,0.36150107,0.3746226,0.35595307,-0.01856061,-0.029745976,0.03954979,-0.11794871,0.12832089,-0.094730794,0.016167406,2133.2248622081834,1929.5332594794272,3917.279411764706,0.10057636335784313,0
-383.996,29.445988,-15.584935,-11.465596,-0.72683406,-18.866323,-12.13809,-9.545356,-2.3531425,-5.513261,6.0225687,3.1635506,6.7487,4.907073,3.7552347,0.19883783,-1.3025746,-0.89809996,-0.5814549,0.08596122,-0.3079024,-0.43905333,-0.04863955,-0.40069273,-0.37127206,-0.05409099,-2.3377972,0.8922547,0.42327058,0.5330716,0.011109733,0.11955489,0.26291358,0.16749445,0.06359732,0.044834103,-0.06986129,-0.2711104,-0.03694473,0.03470163,2031.8600440514692,1919.8295888615926,3689.094387755102,0.10078523596938775,0
-249.11395,64.893234,18.797783,15.964232,5.9370203,4.5549917,-2.1085517,-7.5449376,-8.515294,0.4908393,-1.4553196,-5.228484,-8.177934,-0.025639625,0.006073142,0.058557536,0.04606162,0.008580704,-0.006762256,-0.02857112,-0.05681115,-0.0558189,-0.024564805,0.0119803855,0.01684051,-0.02601133,0.003162584,-0.0043323054,-0.011154161,0.0028162966,0.013196242,0.0043207873,-0.009159573,-0.012010142,-0.006838641,-0.0016552502,-0.0028090207,-0.0062021026,-0.0013454783,0.07896141,1911.5601302070156,1928.0117066458404,3755.4952330508477,0.12434206170550847,0
-396.91205,26.18974,-0.74965274,-6.403772,5.514365,-2.7734766,-24.93545,-12.3029,-17.45896,1.2247508,-5.972253,7.111381,5.850977,0.42028353,1.0754957,-0.41870743,-0.23863158,0.3165562,-0.3712155,-0.32632604,-0.3809086,-0.037514955,0.044114914,-0.02608285,-0.18243441,0.1844348,-2.2504406,1.5612106,-0.2850401,0.2979275,0.5471182,-0.24411346,0.21986103,0.02739344,-0.10383956,-0.050487198,0.19747211,-0.17470045,-0.0447273,0.029389502,2233.053546135944,1857.966901183317,4033.313679245283,0.12776385613207547,0
-314.35672,19.795033,-6.5748224,12.923676,-28.156227,7.3755417,-25.18388,-12.84741,-7.002651,-16.491459,1.1551025,-8.846562,3.2969673,-1.6612198,2.9850528,-0.24417524,0.7986419,0.21139108,0.009053126,-0.20120883,-0.26267007,0.08708935,-0.30478963,-0.54075927,-0.41610837,0.1536058,-0.2511847,-0.25747892,0.101423755,-0.15387793,-0.095985286,0.1201168,0.21063243,0.31370297,0.1703474,0.13445611,0.028921336,0.1968201,-0.0682072,0.04432862,2649.1242677428413,1766.9477949645734,4625.236742424242,0.21154415246212122,0
-310.53052,21.572147,-6.944706,-3.8457942,-31.903763,10.003242,-22.77969,-8.114841,-8.350945,-8.38054,3.7627666,-8.717199,4.4318905,-1.2448322,1.3678632,-0.3963677,0.8118348,0.023993969,-0.20597379,-0.24736093,0.026098505,0.117279835,-0.20400858,-0.10712177,-0.3310316,0.12393206,-0.4668209,0.17072162,0.21971631,0.026256874,-0.055069525,-0.034344595,0.0019365199,0.19482829,0.11526744,-0.10123184,-0.04691991,-0.003334766,-0.00031594714,0.048395127,2759.0842830091165,1825.2842464290027,4783.547794117647,0.21728515625,0
-248.4006,43.468887,5.5963216,28.346928,-23.734203,4.686678,-15.181701,-9.987591,-1.8970428,-10.108686,5.9840465,-10.246798,2.1492565,-0.9482638,3.264312,-0.39498723,1.2706457,-0.31621152,-0.35970458,-0.43389806,-0.31292585,-0.1275755,-0.44111747,-0.22426964,-0.532263,-0.15049306,-0.4272426,-0.33949694,-0.10641629,0.35238877,-0.39485568,-0.14081751,0.13014005,0.2362368,-0.17799576,0.045214135,0.3201596,0.15684284,0.08286422,0.08876066,2353.2644220945617,1722.2246284012376,4107.8125,0.18919270833333332,0
-246.53267,53.991516,5.8322735,15.716705,3.349786,-4.351567,-0.37376246,-6.7397223,-6.6531806,-0.21618402,-14.347661,-4.381297,-4.7415853,-0.0471431,-0.09225761,-0.12992552,-0.12683623,-0.09428217,-0.06745061,-0.040391717,-0.0007273605,0.02029684,-0.005894585,-0.046579584,-0.04694685,0.0013064161,-0.096424304,-0.11078496,-0.058653492,-0.02481621,-0.02185727,-0.02240654,-0.01475885,-0.018277075,-0.02715539,-0.012600259,0.01916279,0.03509073,0.028065545,0.094747454,1889.264037139187,1892.0970337476379,3631.5949675324673,0.12795505275974026,0
-275.5124,19.30718,-19.534601,-0.56341153,-34.549156,8.69269,-23.884834,-9.150392,-4.9233794,-10.418114,2.6557543,-9.758234,5.187985,1.9804608,4.2971206,-1.4200976,-0.7334731,-0.12371992,0.47436568,-1.1026256,-0.32642478,-0.17090401,-0.05737324,0.30502784,-0.52650005,0.29440105,-1.7751571,0.63782483,0.41191608,-0.4583617,0.4000556,0.617854,0.011730033,-0.24484804,0.06762702,0.094256386,0.052247044,0.10314928,0.017122565,0.061763674,2700.6774528646606,1692.913975899165,4564.5432692307695,0.24196213942307693,0
-326.3298,117.81186,18.940134,14.1599655,-2.6687498,5.3970923,3.5972621,-10.049649,-1.9384005,-3.4646306,-1.6386123,-5.504699,-5.3113213,1.0650799,-0.058973975,-0.2661518,-0.2039469,-0.29246145,-0.022996604,0.031215113,-0.09660981,0.026508788,0.000108926026,-0.1342742,-0.06966839,0.08253002,-0.24768434,-0.047931507,-0.019486537,0.08374115,0.09109472,-0.19123827,-0.03177079,0.14049654,-0.08441095,0.03270116,-0.046642438,-0.06257629,0.0063734143,0.025143467,1196.2972363380823,1599.109995336304,2327.076981707317,0.06654916158536585,0
-166.45743,42.77603,-20.577496,4.5651054,-7.4118705,-3.876348,-7.97944,-4.76344,1.2025901,3.635624,10.559916,19.803183,-2.0673099,2.1039011,-0.23601659,-0.45835847,-0.2209436,-0.28369343,-0.23581493,-0.09537453,-0.012869171,0.06205646,0.12963405,0.0075541097,0.015556633,-0.045624938,-2.0448895,0.36392638,0.50246036,-0.15393052,0.28054917,0.108342305,-0.116206296,-0.06182388,-0.07979102,0.089023545,-0.09627964,-0.12305687,-0.19448452,0.19217482,2143.9062052185254,1856.5265926965337,4131.441885964912,0.15586451480263158,0
-303.0389,93.77734,23.317204,21.225409,-2.4258833,-1.3831478,-7.32062,-12.695538,2.0107408,-4.708579,-1.9762095,-4.101794,-1.2877132,0.21474391,-0.32529053,-0.10271914,0.09493508,-0.012319953,0.024482012,0.06592982,-0.024436641,0.0447926,0.0031125478,-0.0961889,0.021256328,-0.07962693,-0.022616945,-0.23226,-0.109618336,0.08480515,0.009603237,0.0069262185,0.00076920114,-0.060148392,-0.020787103,-0.035204787,-0.027046487,0.05725281,-0.057171732,0.04413065,1612.9880199378513,1892.1964118107292,3634.1666666666665,0.08908203125,0
-297.3998,95.5021,10.93475,24.318348,1.116111,-0.2153202,0.09900382,-10.520763,0.08216627,-1.4406097,-2.0704691,-1.1609802,-2.167898,0.15514347,0.078604035,-0.03479842,-0.03947251,-0.09137706,-0.033010077,0.09442403,-0.06795796,-0.04676369,-0.013124087,-0.03251432,-0.08360866,-0.030668302,0.04374609,-0.010616015,-0.092042096,0.006114394,-0.07755931,-0.03335816,-0.058485255,0.025453465,-0.018260976,-0.053321972,-0.0056202854,0.018398948,-0.017180493,0.030560233,1520.0440409578216,1752.9499958267404,3125.6144662921347,0.0838965941011236,0
-192.56917,55.203934,0.8484527,14.570902,-8.637815,-2.1156363,-5.1656384,-7.4860907,-2.8724804,-5.4097147,-9.998313,-1.7375207,-5.2753654,0.014093607,0.020589508,-0.006408686,-0.050483406,-0.010945381,0.07734544,0.083082475,6.6230576e-05,-0.09812664,-0.10797254,-0.031225957,0.011506006,-0.0030790912,0.03201216,-0.004442374,-0.06792757,-0.059564147,-0.018148754,-0.02236347,-0.0765328,-0.056080516,0.009497977,0.0053497814,-0.015058668,-0.01294029,0.0049417135,0.16953327,1992.3889586011724,1929.4029296761678,4131.4786585365855,0.12386266196646341,0
-384.22318,35.178314,-6.5767365,-3.5303926,5.1340394,-7.0365252,-25.74834,-13.852989,-11.75786,4.1450105,-5.8547254,6.245794,-1.2372367,1.4431514,0.4520593,-0.79790217,0.25519398,0.5324153,-0.20541054,-0.42285448,-0.57678765,-0.16144714,0.29817292,-0.02244121,-0.36395594,0.049318925,-1.893669,1.9749583,-0.7888667,-0.66549885,0.56524414,-0.25271046,-0.2669912,0.00598557,0.10721966,0.057244,0.19083351,-0.10773655,0.15800674,0.03542177,1953.3139300978219,1738.10868406753,3468.0266203703704,0.12563295717592593,0
-157.96164,82.15615,-11.32241,4.613417,-13.23506,-9.15991,0.64586747,-13.256032,-8.586624,4.570927,-4.099046,4.6833816,-8.694274,4.92374,-1.386407,-1.7646847,-0.12055339,-0.16737063,0.04567292,-0.6399504,-0.38379383,0.29736635,-0.07202042,-0.23374061,0.20011273,-0.0022823832,-0.020431502,0.050235014,0.015122013,0.054832596,0.024996595,-0.28430045,0.014909386,0.10262716,-0.08674836,-0.005259412,-0.081214,-0.027415574,0.10106309,0.111028574,1878.0093309913532,1762.17946518295,3660.2957589285716,0.13946533203125,0
-311.6914,113.14493,20.50024,26.53333,-6.1273775,-2.793767,12.67971,-20.141378,-9.419865,-1.9897958,-4.4644246,0.04292618,-10.929867,1.4988968,-0.4714808,0.12981619,-0.16345492,0.0070281485,-0.0046193106,-0.091009565,-0.15345053,-0.056628138,-0.1041862,-0.065910086,-0.080550805,-0.15184103,-0.2020892,-0.11283316,0.08946843,-0.2993342,-0.06996325,0.08401503,-0.062161084,0.039123394,-0.01526417,-0.03628078,0.04547017,-0.06529754,0.104760945,0.048059158,1407.4507546386833,1757.7404984923448,3292.4299568965516,0.07996868265086207,0
-272.55682,96.75343,11.786767,20.869667,-6.28548,-7.208129,10.757187,-19.791426,2.60892,0.84725624,-7.112772,10.9573765,-8.531855,-0.3225183,-0.060643315,0.11497262,0.009008489,0.0017316439,0.13957934,0.04787078,-0.1119491,-0.043695386,0.010296785,0.0134802675,-0.03932832,-0.07579184,0.25514817,0.011103974,-0.2336107,-0.008394613,0.01052672,-0.032452736,-0.0014105315,0.099704005,-0.0016766851,-0.06922622,0.010138875,0.048842646,-0.018579409,0.07169171,1603.070347137093,1794.0459171429477,3419.0071202531644,0.10211258900316456,0
-347.65152,93.80402,34.75285,18.25287,6.3064694,6.499589,1.655398,0.21507294,-0.9090977,1.5933176,-2.5330386,3.3232272,-1.3628299,0.7171952,-0.5292448,-0.20614354,0.12672165,-0.07653253,-0.012903952,-0.1960817,0.09901431,0.0357197,-0.06076558,-0.12801905,0.083372675,0.032640032,-0.2646759,0.17925736,-0.09175999,-0.024248924,0.13712096,0.0046549807,0.005685409,-0.10775545,-0.03607578,-0.0061400044,0.027765837,-0.016312292,-0.019998366,0.016816214,1643.2450936603539,1995.6451926901168,3732.448630136986,0.0926396618150685,0
-333.26254,24.432646,-2.8668342,20.04302,-26.381866,3.4460247,-23.028986,-6.7265005,-9.534333,-7.844153,5.209112,-6.268212,6.1300316,0.78966635,1.0032551,-0.67924666,0.3569095,-0.37063196,0.0048401635,-0.24477516,0.22221461,0.21149789,0.07738164,0.006930134,0.06060261,0.1088737,-0.8655553,0.406791,0.29502556,0.46236688,-0.0891253,-0.078184046,-0.2231493,0.012816077,-0.20259956,-0.15938562,-0.11212613,-0.07172827,-0.049288835,0.039865978,2773.0673975058635,1701.7595116519242,4568.129595588235,0.24178538602941177,0
-317.66714,99.567924,0.26866186,8.146408,7.0290604,-0.9824555,-3.703189,-7.790978,-4.649298,-11.749962,4.7509646,-6.420778,-7.709885,0.43003362,0.2094822,-0.20482005,0.06706554,-0.034091573,-0.070306756,-0.094400086,0.059502456,-0.015199126,-0.061919063,-0.1115825,0.0015540968,0.029889988,-0.8992888,0.10080228,0.25830972,-0.2105997,0.08810857,-0.0062893527,0.1543979,-0.0037517978,0.05309784,0.15635775,0.024893237,0.035794012,0.031024592,0.026536096,1647.8279829748312,1807.818244319143,3266.7151162790697,0.1070755359738372,0
-385.13354,43.042625,-11.323309,-23.453405,-3.3176088,-6.8643847,-13.423073,-8.211453,-12.8331995,-4.370158,-1.4876697,0.5219751,2.4487467,0.21544938,3.2494297,0.93380487,0.39261016,0.6442522,0.11802363,0.54863983,-0.28343353,-0.8544947,-0.9056603,-0.627363,-0.37915984,-0.049772967,-2.759253,0.542433,0.018620813,1.1022253,0.7128591,0.009471464,-0.11515764,0.06722,0.42641595,0.041237734,0.11651169,-0.3028634,-0.09499316,0.029245386,1847.6457345268925,1734.5599003013604,3204.53125,0.1172265625,0
-302.5103,42.145535,-20.610977,-3.9458795,-22.858322,8.150176,-15.552254,-14.24763,-1.4490595,-10.845115,4.9681134,-8.050995,4.992331,-0.9348346,2.656705,0.26741704,1.103858,0.5680049,0.43487692,-0.574876,-0.3674291,-0.16593419,-0.29151827,-0.31144273,-0.42781007,-0.016106332,-1.1284639,0.07113119,0.41906413,0.5074373,0.26109347,-0.10949764,-0.1847066,-0.012623754,-0.11366635,-0.15484744,-0.17960116,0.008366527,-0.04452743,0.05037434,2331.957517796598,1672.7267531546495,4059.5407196969695,0.21079693418560605,0
-375.64267,35.15765,-5.9741745,-8.572154,5.139226,-10.731846,-16.379416,-12.324325,-9.002076,-12.398292,-1.1292391,-0.71073276,-1.1396962,0.22096443,-1.032518,-0.90259665,0.3826867,0.109449685,-0.40555796,-0.12376941,0.12941925,0.4228449,0.44137278,-0.34265748,0.30111706,0.11986243,-3.3185642,0.14059226,0.47602305,-0.06650579,-0.35658064,-0.10067034,0.32136402,-0.013666133,0.057639558,-0.11189202,0.41256616,0.2973763,0.05274005,0.032796327,2070.351651436213,1840.0285415922579,3671.2239583333335,0.13292439778645834,0
-430.0602,38.808712,-12.875379,-5.678557,8.944805,-15.219761,-13.053419,-3.8263507,-6.3527846,-3.9678571,9.027514,6.458681,5.966566,-1.7433083,1.254002,-0.8264627,0.43138534,0.5512846,-0.17459622,-0.21518297,0.10371954,-0.14987211,-0.28587177,0.43875718,0.15989965,0.2511715,-1.6570339,0.51383895,-0.6168581,0.27944848,0.04170235,-0.13548592,-0.09465441,0.026824798,0.005859691,0.13415809,0.026099963,0.055393886,0.1347586,0.023158178,1776.429593367253,1809.7142945090131,3270.986519607843,0.09312768075980392,0
-265.43268,99.178566,3.6211061,14.969526,4.469619,-18.96542,-21.402052,4.0472107,-14.843768,-1.3883818,-2.941802,-3.9057932,-1.5223283,-0.28927773,-0.19752592,0.08166709,0.089770265,0.007312194,-0.036167108,-0.0779471,-0.10291978,-0.11702649,-0.124623135,-0.1003516,-0.060175296,-0.023074798,0.52022076,0.51429963,0.17930718,0.062021792,0.036723312,0.013253133,0.021351336,0.02649268,0.027349059,0.039104596,0.04522303,0.04926684,0.05170409,0.15630181,975.5248265697156,1125.4556885653033,1738.0087209302326,0.050009084302325583,0
-374.80402,109.278656,37.470078,16.560104,3.7521086,7.6424265,-0.2340816,-11.098265,2.9828997,1.4458041,-2.553043,-2.614827,-2.8994746,0.22136989,-0.011569172,-0.09123987,-0.078625455,0.0084522255,0.029333815,0.03534177,0.05636338,-0.054685853,0.061029024,0.0726946,0.03065953,0.0033827964,-0.2630459,0.0020525157,-0.014772102,0.044590354,0.08893955,0.0032170266,-0.029478215,0.020930454,0.034260184,0.01908397,-0.044901744,0.0040759854,-0.025498234,0.015706986,1326.152127225698,1856.6795227049372,3083.49609375,0.06735992431640625,0
-264.59848,96.62409,22.303547,8.608293,-5.61367,-0.9740914,-6.093218,-10.526693,-3.203232,1.7094193,-0.8133027,3.0873697,-8.5218,0.2323412,-0.11002602,-0.15543856,-0.7108032,0.05522478,0.2502108,0.37017494,-0.10967266,0.010997819,0.3768676,0.1898511,-0.0819346,-0.0035137725,-1.6571112,-0.26625675,0.14426674,-0.29088685,-0.27850938,0.32151708,0.46597672,0.039005753,-0.04684859,0.105781004,0.12948275,-0.11734917,0.09109065,0.07373412,1487.3471636391153,1846.6240486528782,3338.125,0.080576171875,0
